x-coord,y-coord,z-coord,timedatestamp,SIM1C,SIM2C,SIM3C,SIM4C,SIM5C,SIM6C,SIM7C
0,100,12,4,0,0,0,0,0,0,4.56
0,200,12,4,0,0,0,0,0,0,0
0,300,12,4,0,0,0,0,0,0,0
0,400,12,4,0,0,0,0,0,0,0
0,500,12,4,0,0,0,0,0,0,0
0,600,12,4,0,0,0,0,0,0,0
0,700,12,4,0,0,0,0,0,0,0
0,800,12,4,0,0,0,0,0,0,0
0,900,12,4,0,0,0,0,0,0,0
0,1000,12,4,0,0,0,0,0,0,0
0,-1000,15,4,0,0,0,0,0,0,0
0,-900,15,4,0,0,0,0,0,0,0
0,-800,15,4,0,0,0,0,0,0,0
0,-700,15,4,0,0,0,0,0,0,0
0,-600,15,4,0,0,0,0,0,0,0
0,-500,15,4,0,0,0,0,0,0,0
0,-400,15,4,0,0,0,0,0,0,0
0,-300,15,4,0,0,0,0,0,0,0
0,-200,15,4,0,0,0,0,0,0,0
0,-100,15,4,0,0,0,0,0,0,4.07
0,0,15,4,0,0.1,0.02,0,0.1,0.02,163.19
0,100,15,4,0,0,0,0,0,0,4.07
0,200,15,4,0,0,0,0,0,0,0
0,300,15,4,0,0,0,0,0,0,0
0,400,15,4,0,0,0,0,0,0,0
0,500,15,4,0,0,0,0,0,0,0
0,600,15,4,0,0,0,0,0,0,0
0,700,15,4,0,0,0,0,0,0,0
0,800,15,4,0,0,0,0,0,0,0
0,900,15,4,0,0,0,0,0,0,0
0,1000,15,4,0,0,0,0,0,0,0
0,-1000,18,4,0,0,0,0,0,0,0
0,-900,18,4,0,0,0,0,0,0,0
0,-800,18,4,0,0,0,0,0,0,0
0,-700,18,4,0,0,0,0,0,0,0
0,-600,18,4,0,0,0,0,0,0,0
0,-500,18,4,0,0,0,0,0,0,0
0,-400,18,4,0,0,0,0,0,0,0
0,-300,18,4,0,0,0,0,0,0,0
0,-200,18,4,0,0,0,0,0,0,0
0,-100,18,4,0,0,0,0,0,0,3.54
0,0,18,4,0,0,0,0,0,0,141.89
0,100,18,4,0,0,0,0,0,0,3.53
0,200,18,4,0,0,0,0,0,0,0
0,300,18,4,0,0,0,0,0,0,0
0,400,18,4,0,0,0,0,0,0,0
0,500,18,4,0,0,0,0,0,0,0
0,600,18,4,0,0,0,0,0,0,0
0,700,18,4,0,0,0,0,0,0,0
0,800,18,4,0,0,0,0,0,0,0
0,900,18,4,0,0,0,0,0,0,0
0,1000,18,4,0,0,0,0,0,0,0
0,-1000,21,4,0,0,0,0,0,0,0
0,-900,21,4,0,0,0,0,0,0,0
0,-800,21,4,0,0,0,0,0,0,0
0,-700,21,4,0,0,0,0,0,0,0
0,-600,21,4,0,0,0,0,0,0,0
0,-500,21,4,0,0,0,0,0,0,0
0,-400,21,4,0,0,0,0,0,0,0
0,-300,21,4,0,0,0,0,0,0,0
0,-200,21,4,0,0,0,0,0,0,0
0,-100,21,4,0,0,0,0,0,0,3
0,0,21,4,0,0,0,0,0,0,120.27
0,100,21,4,0,0,0,0,0,0,3
0,200,21,4,0,0,0,0,0,0,0
0,300,21,4,0,0,0,0,0,0,0
0,400,21,4,0,0,0,0,0,0,0
0,500,21,4,0,0,0,0,0,0,0
0,600,21,4,0,0,0,0,0,0,0
0,700,21,4,0,0,0,0,0,0,0
0,800,21,4,0,0,0,0,0,0,0
0,900,21,4,0,0,0,0,0,0,0
0,1000,21,4,0,0,0,0,0,0,0
-1000,-1000,0,5,0,0,0,0,0,0,0
-1000,-900,0,5,0,0,0,0,0,0,0
-1000,-800,0,5,0,0,0,0,0,0,0
-1000,-700,0,5,0,0,0,0,0,0,0
-1000,-600,0,5,0,0,0,0,0,0,0
-1000,-500,0,5,0,0,0,0,0,0,0
-1000,-400,0,5,0,0,0,0,0,0,0
-1000,-300,0,5,0,0,0,0,0,0,0
-1000,-200,0,5,0,0,0,0,0,0,0
-1000,-100,0,5,0,0,0,0,0,0,0
-1000,0,0,5,0,0,0,0,0,0,0
-1000,100,0,5,0,0,0,0,0,0,0
-1000,200,0,5,0,0,0,0,0,0,0
-1000,300,0,5,0,0,0,0,0,0,0
-1000,400,0,5,0,0,0,0,0,0,0
-1000,500,0,5,0,0,0,0,0,0,0
-1000,600,0,5,0,0,0,0,0,0,0
-1000,700,0,5,0,0,0,0,0,0,0
-1000,800,0,5,0,0,0,0,0,0,0
-1000,900,0,5,0,0,0,0,0,0,0
-1000,1000,0,5,0,0,0,0,0,0,0
-1000,-1000,3,5,0,0,0,0,0,0,0
-1000,-900,3,5,0,0,0,0,0,0,0
-1000,-800,3,5,0,0,0,0,0,0,0
-1000,-700,3,5,0,0,0,0,0,0,0
-1000,-600,3,5,0,0,0,0,0,0,0
-1000,-500,3,5,0,0,0,0,0,0,0
-1000,-400,3,5,0,0,0,0,0,0,0
-1000,-300,3,5,0,0,0,0,0,0,0
-1000,-200,3,5,0,0,0,0,0,0,0
-1000,-100,3,5,0,0,0,0,0,0,0
-1000,0,3,5,0,0,0,0,0,0,0
-1000,100,3,5,0,0,0,0,0,0,0
-1000,200,3,5,0,0,0,0,0,0,0
-1000,300,3,5,0,0,0,0,0,0,0
-1000,400,3,5,0,0,0,0,0,0,0
-1000,500,3,5,0,0,0,0,0,0,0
-1000,600,3,5,0,0,0,0,0,0,0
-1000,700,3,5,0,0,0,0,0,0,0
-1000,800,3,5,0,0,0,0,0,0,0
-1000,900,3,5,0,0,0,0,0,0,0
-1000,1000,3,5,0,0,0,0,0,0,0
-1000,-1000,6,5,0,0,0,0,0,0,0
-1000,-900,6,5,0,0,0,0,0,0,0
-1000,-800,6,5,0,0,0,0,0,0,0
-1000,-700,6,5,0,0,0,0,0,0,0
-1000,-600,6,5,0,0,0,0,0,0,0
-1000,-500,6,5,0,0,0,0,0,0,0
-1000,-400,6,5,0,0,0,0,0,0,0
-1000,-300,6,5,0,0,0,0,0,0,0
-1000,-200,6,5,0,0,0,0,0,0,0
-1000,-100,6,5,0,0,0,0,0,0,0
-1000,0,6,5,0,0,0,0,0,0,0
-1000,100,6,5,0,0,0,0,0,0,0
-1000,200,6,5,0,0,0,0,0,0,0
-1000,300,6,5,0,0,0,0,0,0,0
-1000,400,6,5,0,0,0,0,0,0,0
-1000,500,6,5,0,0,0,0,0,0,0
-1000,600,6,5,0,0,0,0,0,0,0
-1000,700,6,5,0,0,0,0,0,0,0
-1000,800,6,5,0,0,0,0,0,0,0
-1000,900,6,5,0,0,0,0,0,0,0
-1000,1000,6,5,0,0,0,0,0,0,0
-1000,-1000,9,5,0,0,0,0,0,0,0
-1000,-900,9,5,0,0,0,0,0,0,0
-1000,-800,9,5,0,0,0,0,0,0,0
-1000,-700,9,5,0,0,0,0,0,0,0
-1000,-600,9,5,0,0,0,0,0,0,0
-1000,-500,9,5,0,0,0,0,0,0,0
-1000,-400,9,5,0,0,0,0,0,0,0
-1000,-300,9,5,0,0,0,0,0,0,0
-1000,-200,9,5,0,0,0,0,0,0,0
-1000,-100,9,5,0,0,0,0,0,0,0
-1000,0,9,5,0,0,0,0,0,0,0
-1000,100,9,5,0,0,0,0,0,0,0
-1000,200,9,5,0,0,0,0,0,0,0
-1000,300,9,5,0,0,0,0,0,0,0
-1000,400,9,5,0,0,0,0,0,0,0
-1000,500,9,5,0,0,0,0,0,0,0
-1000,600,9,5,0,0,0,0,0,0,0
-1000,700,9,5,0,0,0,0,0,0,0
-1000,800,9,5,0,0,0,0,0,0,0
-1000,900,9,5,0,0,0,0,0,0,0
-1000,1000,9,5,0,0,0,0,0,0,0
-1000,-1000,12,5,0,0,0,0,0,0,0
-1000,-900,12,5,0,0,0,0,0,0,0
-1000,-800,12,5,0,0,0,0,0,0,0
-1000,-700,12,5,0,0,0,0,0,0,0
-1000,-600,12,5,0,0,0,0,0,0,0
-1000,-500,12,5,0,0,0,0,0,0,0
-1000,-400,12,5,0,0,0,0,0,0,0
-1000,-300,12,5,0,0,0,0,0,0,0
-1000,-200,12,5,0,0,0,0,0,0,0
-1000,-100,12,5,0,0,0,0,0,0,0
-1000,0,12,5,0,0,0,0,0,0,0
-1000,100,12,5,0,0,0,0,0,0,0
-1000,200,12,5,0,0,0,0,0,0,0
-1000,300,12,5,0,0,0,0,0,0,0
-1000,400,12,5,0,0,0,0,0,0,0
-1000,500,12,5,0,0,0,0,0,0,0
-1000,600,12,5,0,0,0,0,0,0,0
-1000,700,12,5,0,0,0,0,0,0,0
-1000,800,12,5,0,0,0,0,0,0,0
-1000,900,12,5,0,0,0,0,0,0,0
-1000,1000,12,5,0,0,0,0,0,0,0
-1000,-1000,15,5,0,0,0,0,0,0,0
-1000,-900,15,5,0,0,0,0,0,0,0
-1000,-800,15,5,0,0,0,0,0,0,0
-1000,-700,15,5,0,0,0,0,0,0,0
-1000,-600,15,5,0,0,0,0,0,0,0
-1000,-500,15,5,0,0,0,0,0,0,0
-1000,-400,15,5,0,0,0,0,0,0,0
-1000,-300,15,5,0,0,0,0,0,0,0
-1000,-200,15,5,0,0,0,0,0,0,0
-1000,-100,15,5,0,0,0,0,0,0,0
-1000,0,15,5,0,0,0,0,0,0,0
-1000,100,15,5,0,0,0,0,0,0,0
-1000,200,15,5,0,0,0,0,0,0,0
-1000,300,15,5,0,0,0,0,0,0,0
-1000,400,15,5,0,0,0,0,0,0,0
-1000,500,15,5,0,0,0,0,0,0,0
-1000,600,15,5,0,0,0,0,0,0,0
-1000,700,15,5,0,0,0,0,0,0,0
-1000,800,15,5,0,0,0,0,0,0,0
-1000,900,15,5,0,0,0,0,0,0,0
-1000,1000,15,5,0,0,0,0,0,0,0
-1000,-1000,18,5,0,0,0,0,0,0,0
-1000,-900,18,5,0,0,0,0,0,0,0
-1000,-800,18,5,0,0,0,0,0,0,0
-1000,-700,18,5,0,0,0,0,0,0,0
-1000,-600,18,5,0,0,0,0,0,0,0
-1000,-500,18,5,0,0,0,0,0,0,0
-1000,-400,18,5,0,0,0,0,0,0,0
-1000,-300,18,5,0,0,0,0,0,0,0
-1000,-200,18,5,0,0,0,0,0,0,0
-1000,-100,18,5,0,0,0,0,0,0,0
-1000,0,18,5,0,0,0,0,0,0,0
-1000,100,18,5,0,0,0,0,0,0,0
-1000,200,18,5,0,0,0,0,0,0,0
-1000,300,18,5,0,0,0,0,0,0,0
-1000,400,18,5,0,0,0,0,0,0,0
-1000,500,18,5,0,0,0,0,0,0,0
-1000,600,18,5,0,0,0,0,0,0,0
-1000,700,18,5,0,0,0,0,0,0,0
-1000,800,18,5,0,0,0,0,0,0,0
-1000,900,18,5,0,0,0,0,0,0,0
-1000,1000,18,5,0,0,0,0,0,0,0
-1000,-1000,21,5,0,0,0,0,0,0,0
-1000,-900,21,5,0,0,0,0,0,0,0
-1000,-800,21,5,0,0,0,0,0,0,0
-1000,-700,21,5,0,0,0,0,0,0,0
-1000,-600,21,5,0,0,0,0,0,0,0
-1000,-500,21,5,0,0,0,0,0,0,0
-1000,-400,21,5,0,0,0,0,0,0,0
-1000,-300,21,5,0,0,0,0,0,0,0
-1000,-200,21,5,0,0,0,0,0,0,0
-1000,-100,21,5,0,0,0,0,0,0,0
-1000,0,21,5,0,0,0,0,0,0,0
-1000,100,21,5,0,0,0,0,0,0,0
-1000,200,21,5,0,0,0,0,0,0,0
-1000,300,21,5,0,0,0,0,0,0,0
-1000,400,21,5,0,0,0,0,0,0,0
-1000,500,21,5,0,0,0,0,0,0,0
-1000,600,21,5,0,0,0,0,0,0,0
-1000,700,21,5,0,0,0,0,0,0,0
-1000,800,21,5,0,0,0,0,0,0,0
-1000,900,21,5,0,0,0,0,0,0,0
-1000,1000,21,5,0,0,0,0,0,0,0
1000,-1000,0,5,0,0,0,0,0,0,0
1000,-900,0,5,0,0,0,0,0,0,0
1000,-800,0,5,0,0,0,0,0,0,0
1000,-700,0,5,0,0,0,0,0,0,0
1000,-600,0,5,0,0,0,0,0,0,0
1000,-500,0,5,0,0,0,0,0,0,0
1000,-400,0,5,0,0,0,0,0,0,0
1000,-300,0,5,0,0,0,0,0,0,0
1000,-200,0,5,0.5,0.34,0.28,0.48,0.32,0.32,2.5
1000,-100,0,5,12.95,10.53,7.21,12.41,10.99,8.96,21.88
1000,0,0,5,37.46,30.31,20.93,35.91,31.75,25.92,51.7
1000,100,0,5,12.94,10.53,7.21,12.41,10.99,8.96,21.88
1000,200,0,5,0.5,0.34,0.28,0.48,0.32,0.32,2.5
1000,300,0,5,0,0,0,0,0,0,0
1000,400,0,5,0,0,0,0,0,0,0
1000,500,0,5,0,0,0,0,0,0,0
1000,600,0,5,0,0,0,0,0,0,0
1000,700,0,5,0,0,0,0,0,0,0
1000,800,0,5,0,0,0,0,0,0,0
1000,900,0,5,0,0,0,0,0,0,0
1000,1000,0,5,0,0,0,0,0,0,0
1000,-1000,3,5,0,0,0,0,0,0,0
1000,-900,3,5,0,0,0,0,0,0,0
1000,-800,3,5,0,0,0,0,0,0,0
1000,-700,3,5,0,0,0,0,0,0,0
1000,-600,3,5,0,0,0,0,0,0,0
1000,-500,3,5,0,0,0,0,0,0,0
1000,-400,3,5,0,0,0,0,0,0,0
1000,-300,3,5,0,0,0,0,0,0,0
1000,-200,3,5,0.5,0.34,0.28,0.48,0.32,0.32,2.49
1000,-100,3,5,12.89,10.49,7.19,12.36,10.95,8.93,21.8
1000,0,3,5,37.3,30.19,20.85,35.76,31.63,25.83,51.5
1000,100,3,5,12.89,10.49,7.19,12.35,10.95,8.93,21.8
1000,200,3,5,0.5,0.34,0.28,0.48,0.32,0.32,2.49
1000,300,3,5,0,0,0,0,0,0,0
1000,400,3,5,0,0,0,0,0,0,0
1000,500,3,5,0,0,0,0,0,0,0
1000,600,3,5,0,0,0,0,0,0,0
1000,700,3,5,0,0,0,0,0,0,0
1000,800,3,5,0,0,0,0,0,0,0
1000,900,3,5,0,0,0,0,0,0,0
1000,1000,3,5,0,0,0,0,0,0,0
1000,-1000,6,5,0,0,0,0,0,0,0
1000,-900,6,5,0,0,0,0,0,0,0
1000,-800,6,5,0,0,0,0,0,0,0
1000,-700,6,5,0,0,0,0,0,0,0
1000,-600,6,5,0,0,0,0,0,0,0
1000,-500,6,5,0,0,0,0,0,0,0
1000,-400,6,5,0,0,0,0,0,0,0
1000,-300,6,5,0,0,0,0,0,0,0
1000,-200,6,5,0.5,0.34,0.27,0.48,0.32,0.31,2.47
1000,-100,6,5,12.72,10.37,7.11,12.2,10.82,8.84,21.57
1000,0,6,5,36.83,29.84,20.63,35.3,31.26,25.56,50.92
1000,100,6,5,12.72,10.37,7.11,12.2,10.82,8.84,21.57
1000,200,6,5,0.5,0.34,0.27,0.47,0.32,0.31,2.47
1000,300,6,5,0,0,0,0,0,0,0
1000,400,6,5,0,0,0,0,0,0,0
1000,500,6,5,0,0,0,0,0,0,0
1000,600,6,5,0,0,0,0,0,0,0
1000,700,6,5,0,0,0,0,0,0,0
1000,800,6,5,0,0,0,0,0,0,0
1000,900,6,5,0,0,0,0,0,0,0
1000,1000,6,5,0,0,0,0,0,0,0
1000,-1000,9,5,0,0,0,0,0,0,0
1000,-900,9,5,0,0,0,0,0,0,0
1000,-800,9,5,0,0,0,0,0,0,0
1000,-700,9,5,0,0,0,0,0,0,0
1000,-600,9,5,0,0,0,0,0,0,0
1000,-500,9,5,0,0,0,0,0,0,0
1000,-400,9,5,0,0,0,0,0,0,0
1000,-300,9,5,0,0,0,0,0,0,0
1000,-200,9,5,0.49,0.33,0.27,0.46,0.31,0.31,2.44
1000,-100,9,5,12.46,10.17,6.98,11.94,10.61,8.68,21.2
1000,0,9,5,36.04,29.27,20.27,34.55,30.66,25.11,49.98
1000,100,9,5,12.45,10.17,6.98,11.94,10.61,8.68,21.19
1000,200,9,5,0.49,0.33,0.27,0.46,0.31,0.31,2.44
1000,300,9,5,0,0,0,0,0,0,0
1000,400,9,5,0,0,0,0,0,0,0
1000,500,9,5,0,0,0,0,0,0,0
1000,600,9,5,0,0,0,0,0,0,0
1000,700,9,5,0,0,0,0,0,0,0
1000,800,9,5,0,0,0,0,0,0,0
1000,900,9,5,0,0,0,0,0,0,0
1000,1000,9,5,0,0,0,0,0,0,0
1000,-1000,12,5,0,0,0,0,0,0,0
1000,-900,12,5,0,0,0,0,0,0,0
1000,-800,12,5,0,0,0,0,0,0,0
1000,-700,12,5,0,0,0,0,0,0,0
1000,-600,12,5,0,0,0,0,0,0,0
1000,-500,12,5,0,0,0,0,0,0,0
1000,-400,12,5,0,0,0,0,0,0,0
1000,-300,12,5,0,0,0,0,0,0,0
1000,-200,12,5,0.47,0.32,0.26,0.45,0.3,0.3,2.39
1000,-100,12,5,12.09,9.9,6.81,11.59,10.33,8.47,20.68
1000,0,12,5,34.98,28.48,19.77,33.53,29.83,24.49,48.68
1000,100,12,5,12.09,9.9,6.81,11.58,10.33,8.47,20.68
1000,200,12,5,0.47,0.32,0.26,0.45,0.3,0.3,2.39
1000,300,12,5,0,0,0,0,0,0,0
1000,400,12,5,0,0,0,0,0,0,0
1000,500,12,5,0,0,0,0,0,0,0
1000,600,12,5,0,0,0,0,0,0,0
1000,700,12,5,0,0,0,0,0,0,0
1000,800,12,5,0,0,0,0,0,0,0
1000,900,12,5,0,0,0,0,0,0,0
1000,1000,12,5,0,0,0,0,0,0,0
1000,-1000,15,5,0,0,0,0,0,0,0
1000,-900,15,5,0,0,0,0,0,0,0
1000,-800,15,5,0,0,0,0,0,0,0
1000,-700,15,5,0,0,0,0,0,0,0
1000,-600,15,5,0,0,0,0,0,0,0
1000,-500,15,5,0,0,0,0,0,0,0
1000,-400,15,5,0,0,0,0,0,0,0
1000,-300,15,5,0,0,0,0,0,0,0
1000,-200,15,5,0.45,0.31,0.25,0.43,0.29,0.29,2.33
1000,-100,15,5,11.63,9.56,6.6,11.15,9.97,8.2,20.03
1000,0,15,5,33.65,27.5,19.14,32.26,28.8,23.72,47.06
1000,100,15,5,11.63,9.55,6.6,11.14,9.97,8.2,20.03
1000,200,15,5,0.45,0.31,0.25,0.43,0.29,0.29,2.33
1000,300,15,5,0,0,0,0,0,0,0
1000,400,15,5,0,0,0,0,0,0,0
1000,500,15,5,0,0,0,0,0,0,0
1000,600,15,5,0,0,0,0,0,0,0
1000,700,15,5,0,0,0,0,0,0,0
1000,800,15,5,0,0,0,0,0,0,0
1000,900,15,5,0,0,0,0,0,0,0
1000,1000,15,5,0,0,0,0,0,0,0
1000,-1000,18,5,0,0,0,0,0,0,0
1000,-900,18,5,0,0,0,0,0,0,0
1000,-800,18,5,0,0,0,0,0,0,0
1000,-700,18,5,0,0,0,0,0,0,0
1000,-600,18,5,0,0,0,0,0,0,0
1000,-500,18,5,0,0,0,0,0,0,0
1000,-400,18,5,0,0,0,0,0,0,0
1000,-300,18,5,0,0,0,0,0,0,0
1000,-200,18,5,0.43,0.3,0.24,0.41,0.28,0.28,2.25
1000,-100,18,5,11.09,9.15,6.34,10.63,9.55,7.89,19.27
1000,0,18,5,32.1,26.35,18.41,30.77,27.59,22.81,45.16
1000,100,18,5,11.09,9.15,6.34,10.63,9.55,7.89,19.27
1000,200,18,5,0.43,0.3,0.24,0.41,0.28,0.28,2.25
1000,300,18,5,0,0,0,0,0,0,0
1000,400,18,5,0,0,0,0,0,0,0
1000,500,18,5,0,0,0,0,0,0,0
1000,600,18,5,0,0,0,0,0,0,0
1000,700,18,5,0,0,0,0,0,0,0
1000,800,18,5,0,0,0,0,0,0,0
1000,900,18,5,0,0,0,0,0,0,0
1000,1000,18,5,0,0,0,0,0,0,0
1000,-1000,21,5,0,0,0,0,0,0,0
1000,-900,21,5,0,0,0,0,0,0,0
1000,-800,21,5,0,0,0,0,0,0,0
1000,-700,21,5,0,0,0,0,0,0,0
1000,-600,21,5,0,0,0,0,0,0,0
1000,-500,21,5,0,0,0,0,0,0,0
1000,-400,21,5,0,0,0,0,0,0,0
1000,-300,21,5,0,0,0,0,0,0,0
1000,-200,21,5,0.41,0.28,0.23,0.39,0.27,0.27,2.17
1000,-100,21,5,10.49,8.7,6.06,10.05,9.08,7.53,18.41
1000,0,21,5,30.36,25.05,17.58,29.1,26.23,21.78,43.02
1000,100,21,5,10.49,8.7,6.06,10.05,9.08,7.53,18.41
1000,200,21,5,0.41,0.28,0.23,0.39,0.27,0.27,2.17
1000,300,21,5,0,0,0,0,0,0,0
1000,400,21,5,0,0,0,0,0,0,0
1000,500,21,5,0,0,0,0,0,0,0
1000,600,21,5,0,0,0,0,0,0,0
1000,700,21,5,0,0,0,0,0,0,0
1000,800,21,5,0,0,0,0,0,0,0
1000,900,21,5,0,0,0,0,0,0,0
1000,1000,21,5,0,0,0,0,0,0,0
-900,-1000,0,5,0,0,0,0,0,0,0
-900,-900,0,5,0,0,0,0,0,0,0
-900,-800,0,5,0,0,0,0,0,0,0
-900,-700,0,5,0,0,0,0,0,0,0
-900,-600,0,5,0,0,0,0,0,0,0
-900,-500,0,5,0,0,0,0,0,0,0
-900,-400,0,5,0,0,0,0,0,0,0
-900,-300,0,5,0,0,0,0,0,0,0
-900,-200,0,5,0,0,0,0,0,0,0
-900,-100,0,5,0,0,0,0,0,0,0
-900,0,0,5,0,0,0,0,0,0,0
-900,100,0,5,0,0,0,0,0,0,0
-900,200,0,5,0,0,0,0,0,0,0
-900,300,0,5,0,0,0,0,0,0,0
-900,400,0,5,0,0,0,0,0,0,0
-900,500,0,5,0,0,0,0,0,0,0
-900,600,0,5,0,0,0,0,0,0,0
-900,700,0,5,0,0,0,0,0,0,0
-900,800,0,5,0,0,0,0,0,0,0
-900,900,0,5,0,0,0,0,0,0,0
-900,1000,0,5,0,0,0,0,0,0,0
-900,-1000,3,5,0,0,0,0,0,0,0
-900,-900,3,5,0,0,0,0,0,0,0
-900,-800,3,5,0,0,0,0,0,0,0
-900,-700,3,5,0,0,0,0,0,0,0
-900,-600,3,5,0,0,0,0,0,0,0
-900,-500,3,5,0,0,0,0,0,0,0
-900,-400,3,5,0,0,0,0,0,0,0
-900,-300,3,5,0,0,0,0,0,0,0
-900,-200,3,5,0,0,0,0,0,0,0
-900,-100,3,5,0,0,0,0,0,0,0
-900,0,3,5,0,0,0,0,0,0,0
-900,100,3,5,0,0,0,0,0,0,0
-900,200,3,5,0,0,0,0,0,0,0
-900,300,3,5,0,0,0,0,0,0,0
-900,400,3,5,0,0,0,0,0,0,0
-900,500,3,5,0,0,0,0,0,0,0
-900,600,3,5,0,0,0,0,0,0,0
-900,700,3,5,0,0,0,0,0,0,0
-900,800,3,5,0,0,0,0,0,0,0
-900,900,3,5,0,0,0,0,0,0,0
-900,1000,3,5,0,0,0,0,0,0,0
-900,-1000,6,5,0,0,0,0,0,0,0
-900,-900,6,5,0,0,0,0,0,0,0
-900,-800,6,5,0,0,0,0,0,0,0
-900,-700,6,5,0,0,0,0,0,0,0
-900,-600,6,5,0,0,0,0,0,0,0
-900,-500,6,5,0,0,0,0,0,0,0
-900,-400,6,5,0,0,0,0,0,0,0
-900,-300,6,5,0,0,0,0,0,0,0
-900,-200,6,5,0,0,0,0,0,0,0
-900,-100,6,5,0,0,0,0,0,0,0
-900,0,6,5,0,0,0,0,0,0,0
-900,100,6,5,0,0,0,0,0,0,0
-900,200,6,5,0,0,0,0,0,0,0
-900,300,6,5,0,0,0,0,0,0,0
-900,400,6,5,0,0,0,0,0,0,0
-900,500,6,5,0,0,0,0,0,0,0
-900,600,6,5,0,0,0,0,0,0,0
-900,700,6,5,0,0,0,0,0,0,0
-900,800,6,5,0,0,0,0,0,0,0
-900,900,6,5,0,0,0,0,0,0,0
-900,1000,6,5,0,0,0,0,0,0,0
-900,-1000,9,5,0,0,0,0,0,0,0
-900,-900,9,5,0,0,0,0,0,0,0
-900,-800,9,5,0,0,0,0,0,0,0
-900,-700,9,5,0,0,0,0,0,0,0
-900,-600,9,5,0,0,0,0,0,0,0
-900,-500,9,5,0,0,0,0,0,0,0
-900,-400,9,5,0,0,0,0,0,0,0
-900,-300,9,5,0,0,0,0,0,0,0
-900,-200,9,5,0,0,0,0,0,0,0
-900,-100,9,5,0,0,0,0,0,0,0
-900,0,9,5,0,0,0,0,0,0,0
-900,100,9,5,0,0,0,0,0,0,0
-900,200,9,5,0,0,0,0,0,0,0
-900,300,9,5,0,0,0,0,0,0,0
-900,400,9,5,0,0,0,0,0,0,0
-900,500,9,5,0,0,0,0,0,0,0
-900,600,9,5,0,0,0,0,0,0,0
-900,700,9,5,0,0,0,0,0,0,0
-900,800,9,5,0,0,0,0,0,0,0
-900,900,9,5,0,0,0,0,0,0,0
-900,1000,9,5,0,0,0,0,0,0,0
-900,-1000,12,5,0,0,0,0,0,0,0
-900,-900,12,5,0,0,0,0,0,0,0
-900,-800,12,5,0,0,0,0,0,0,0
-900,-700,12,5,0,0,0,0,0,0,0
-900,-600,12,5,0,0,0,0,0,0,0
-900,-500,12,5,0,0,0,0,0,0,0
-900,-400,12,5,0,0,0,0,0,0,0
-900,-300,12,5,0,0,0,0,0,0,0
-900,-200,12,5,0,0,0,0,0,0,0
-900,-100,12,5,0,0,0,0,0,0,0
-900,0,12,5,0,0,0,0,0,0,0
-900,100,12,5,0,0,0,0,0,0,0
-900,200,12,5,0,0,0,0,0,0,0
-900,300,12,5,0,0,0,0,0,0,0
-900,400,12,5,0,0,0,0,0,0,0
-900,500,12,5,0,0,0,0,0,0,0
-900,600,12,5,0,0,0,0,0,0,0
-900,700,12,5,0,0,0,0,0,0,0
-900,800,12,5,0,0,0,0,0,0,0
-900,900,12,5,0,0,0,0,0,0,0
-900,1000,12,5,0,0,0,0,0,0,0
-900,-1000,15,5,0,0,0,0,0,0,0
-900,-900,15,5,0,0,0,0,0,0,0
-900,-800,15,5,0,0,0,0,0,0,0
-900,-700,15,5,0,0,0,0,0,0,0
-900,-600,15,5,0,0,0,0,0,0,0
-900,-500,15,5,0,0,0,0,0,0,0
-900,-400,15,5,0,0,0,0,0,0,0
-900,-300,15,5,0,0,0,0,0,0,0
-900,-200,15,5,0,0,0,0,0,0,0
-900,-100,15,5,0,0,0,0,0,0,0
-900,0,15,5,0,0,0,0,0,0,0
-900,100,15,5,0,0,0,0,0,0,0
-900,200,15,5,0,0,0,0,0,0,0
-900,300,15,5,0,0,0,0,0,0,0
-900,400,15,5,0,0,0,0,0,0,0
-900,500,15,5,0,0,0,0,0,0,0
-900,600,15,5,0,0,0,0,0,0,0
-900,700,15,5,0,0,0,0,0,0,0
-900,800,15,5,0,0,0,0,0,0,0
-900,900,15,5,0,0,0,0,0,0,0
-900,1000,15,5,0,0,0,0,0,0,0
-900,-1000,18,5,0,0,0,0,0,0,0
-900,-900,18,5,0,0,0,0,0,0,0
-900,-800,18,5,0,0,0,0,0,0,0
-900,-700,18,5,0,0,0,0,0,0,0
-900,-600,18,5,0,0,0,0,0,0,0
-900,-500,18,5,0,0,0,0,0,0,0
-900,-400,18,5,0,0,0,0,0,0,0
-900,-300,18,5,0,0,0,0,0,0,0
-900,-200,18,5,0,0,0,0,0,0,0
-900,-100,18,5,0,0,0,0,0,0,0
-900,0,18,5,0,0,0,0,0,0,0
-900,100,18,5,0,0,0,0,0,0,0
-900,200,18,5,0,0,0,0,0,0,0
-900,300,18,5,0,0,0,0,0,0,0
-900,400,18,5,0,0,0,0,0,0,0
-900,500,18,5,0,0,0,0,0,0,0
-900,600,18,5,0,0,0,0,0,0,0
-900,700,18,5,0,0,0,0,0,0,0
-900,800,18,5,0,0,0,0,0,0,0
-900,900,18,5,0,0,0,0,0,0,0
-900,1000,18,5,0,0,0,0,0,0,0
-900,-1000,21,5,0,0,0,0,0,0,0
-900,-900,21,5,0,0,0,0,0,0,0
-900,-800,21,5,0,0,0,0,0,0,0
-900,-700,21,5,0,0,0,0,0,0,0
-900,-600,21,5,0,0,0,0,0,0,0
-900,-500,21,5,0,0,0,0,0,0,0
